followers_per_followees,replies_to_tweets,tweets_with_url_to_total_tweets,number_of_replies,hastag_count_to_word_count_mean,hastag_count_to_word_count_median,hastag_count_to_word_count_min,hastag_count_to_word_count_max,url_count_to_word_count_mean,url_count_to_word_count_median,url_count_to_word_count_min,url_count_to_word_count_max,characters_per_tweet_mean,characters_per_tweet_median,characters_per_tweet_min,characters_per_tweet_max,time_between_posts_mean,time_between_posts_median,spammer
0.9117,0.155731,0.218439,375,0.0052,0,0,0.8333,0.0278,0,0,1,111.0573,59,1,170,4480.1695,2499,yes
0.153846,0.063492,0.333333,4,0.0558,0.2,0,0.3333,0.0465,0,0,0.2,72.1111,24,19,140,1912.2419,22,yes
0,0,1,0,0.025,0,0,0.125,0.1236,0.125,0.1,0.1429,80,68,68,103,612685.5,65,yes
1.058425,0.071484,0.790625,183,0.067,0,0,0.5333,0.0547,0.09091,0,0.2857,122.1859,82,44,162,12308.0465,113,yes
0.901099,0,0.745283,0,0,0,0,0,0.0837,0.11111,0,0.2,69.434,58,9,176,109220.2952,136576,yes
0.2,0.097345,0.292035,11,0.0805,0.04167,0,1,0.0406,0,0,0.2,66.2389,138,12,271,2310.4821,7,yes
1.20603,0.339523,0.052756,1152,0.004,0,0,1,0.009,0,0,1,76.9281,50,5,145,7633.8953,44,yes
1.797619,0.197955,0.475836,213,0.0055,0,0,0.5,0.0562,0,0,1,81.0948,24,3,164,31136.826,52065,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,102,102,102,102,0,0,yes
3.325581,0.443149,0.04898,760,0.0019,0,0,0.5,0.0057,0,0,0.5,65.0408,91,3,152,8017.6494,805,yes
0.206107,0.058824,0.529412,2,0,0,0,0,0.1035,0.0625,0,0.5,204.3529,140,2,792,141974.303,26,yes
0.875,0,0.235294,0,0.0063,0,0,0.0588,0.0154,0,0,0.0833,83.9412,58,35,140,739017.8125,583350,yes
0.285714,0.076923,0.846154,1,0,0,0,0,0.0507,0.05882,0,0.0625,115.3077,127,37,154,51048.3333,453,yes
1,0.008,0.718667,6,0.0177,0,0,1,0.1281,0.16667,0,1,72.5187,58,7,162,22948.1642,67696,yes
1.244681,0.465116,0.31686,160,0.0066,0,0,0.5,0.042,0,0,0.5,68.5029,149,15,165,92009.7609,64,yes
0.567506,0.190114,0.718631,100,0.0148,0,0,0.625,0.0483,0,0,0.5,114.6369,136,18,151,18061.6952,739,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,103,103,103,103,0,0,yes
0.346154,0,0.142857,0,0.0048,0,0,0.0667,0.0137,0,0,0.125,60.5714,31,10,126,309212.9231,1313859,yes
0.115942,0,0.680934,0,0.0003,0,0,0.0909,0.0365,0,0,0.1429,112.8774,36,22,273,6538.7076,1736,yes
0.92446,0.451529,0.179896,1388,0.0125,0,0,1,0.0165,0,0,1,88.3848,83,9,170,6175.2636,168,yes
0.666667,0.525442,0.132743,475,0.0013,0,0,0.5,0.0178,0,0,1,86.1128,134,7,152,18271.7785,63,yes
0,0,1,0,0.0527,0.1,0,0.25,0.1138,0.1,0.0909,0.2,77.7742,88,48,88,88936.4333,64,yes
0.915966,0.405724,0.350168,241,0.0215,0,0,0.9333,0.0308,0,0,0.3333,94.2997,107,15,204,20372.7302,892,yes
1.158621,0.436209,0.205346,718,0.0174,0,0,0.5,0.0212,0.05556,0,0.5,85.353,121,15,152,8089.434,254,yes
0.721311,0.438095,0.269388,322,0.0138,0,0,0.5,0.0213,0,0,0.25,90.4898,89,9,179,20988.7943,51,yes
0.5,0.142857,0.112782,19,0.0026,0,0,0.2,0.0164,0,0,0.5,62.1579,96,8,135,96424.4091,190405,yes
1.49639,0.160137,0.26959,515,0.0008,0,0,0.2,0.0192,0,0,1,83.4272,35,3,183,3845.3272,39,yes
1.542017,0.488609,0.040767,815,0.0003,0,0,0.1429,0.0056,0,0,0.5,51.268,63,2,140,20940.1524,6388,yes
0.895349,0.287582,0.637618,396,0.0039,0,0,0.1667,0.0673,0.2,0,0.25,89.4321,62,7,151,10215.9571,28108,yes
0.378378,0.169014,0.056338,12,0.002,0,0,0.1429,0.0102,0,0,0.3333,41.507,18,8,111,95118.8,3713,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,103,103,103,103,0,0,yes
1.046512,0.304482,0.136012,197,0.0021,0.11111,0,0.1818,0.016,0,0,1,91.8578,70,5,155,26233.8824,69536,yes
1.107143,0.421687,0.048193,35,0.0227,0,0,0.3333,0.0068,0,0,0.25,57.2892,36,18,152,298914.0122,53163,yes
0.232073,0.090909,0.95038,251,0.0446,0,0,0.75,0.0802,0.125,0,1,102.9815,74,11,160,1537.3714,94,yes
1.372093,0.574074,0.104938,93,0.0017,0,0,0.1538,0.0084,0,0,0.125,88.3827,140,11,150,64315.2236,170,yes
1.108434,0.524571,0.232,459,0.0447,0,0,1,0.029,0,0,1,93.4891,95,5,236,10161.96,5798,yes
0.654762,0.315951,0.248466,206,0.0263,0,0,1,0.0462,0,0,1,73.9034,145,7,167,20769.619,1098,yes
0.931534,0.441806,0.309307,2084,0.0212,0,0,1,0.0288,0,0,1,106.8921,58,8,196,6604.3017,98,yes
0.208426,0.494681,0.132979,93,0.0492,0,0,1,0.0158,0,0,0.5,75.4149,132,11,152,73233.0374,185,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,103,103,103,103,0,0,yes
0,0,1,0,0.0417,0.11111,0,0.25,0.1172,0.11111,0.1,0.1667,77.4118,75,68,92,162310.75,64,yes
4,0,0.996109,0,0.1415,0.23529,0,0.2353,0.0604,0.05882,0,1,123.9377,122,19,144,4390.9844,12,yes
1.12766,0.274678,0.515021,64,0.011,0,0,0.3,0.0533,0.07143,0,0.5,81.4678,106,20,152,91240.8664,8288,yes
1.259259,0,0.985294,0,0,0,0,0,0.1269,0.08333,0,0.3333,78.3382,89,51,107,477202.791,343256,yes
1.410714,0.321053,0.194737,122,0.0198,0,0,0.25,0.0311,0,0,0.5,76.1658,31,13,144,39917.6517,14050,yes
0.293872,0.412151,0.172414,251,0.0159,0,0,1,0.0391,0,0,1,46.4335,36,3,140,20718.2056,48162,yes
1.726316,0.341424,0.080367,633,0.0089,0,0,1,0.0121,0,0,1,81.2238,41,7,169,9150.1522,6470,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,100,100,100,100,0,0,yes
0.559055,0.015873,0.142857,1,0.0066,0,0,0.25,0.0264,0,0,0.5,55.4921,33,4,140,127701.4032,93801,yes
0.138824,0,0.421053,0,0.006,0,0,0.0714,0.0293,0,0,0.2,99.2632,83,39,140,24650.8333,14556,yes
0.526316,0,0.418079,0,0.0521,0,0,0.9231,0.0361,0,0,1,100.4209,64,15,668,6579.0907,10812,yes
0.974026,0.289655,0.063793,168,0.0039,0,0,0.5,0.0062,0,0,0.25,86.2121,122,6,146,27854.1088,156288,yes
0.768293,0.555455,0.161818,611,0.0115,0,0,0.6667,0.0199,0,0,1,74.4964,129,1,190,7967.051,18373,yes
91,0,0.998437,0,0.0608,0.11765,0.0345,0.1176,0.0526,0.05882,0,0.0625,112.4714,110,89,140,892.267,240,yes
0.4,0,0.555556,0,0.0393,0.1,0,0.1429,0.0737,0,0,0.1667,56,44,39,92,8.875,11,yes
1.885246,0.249573,0.199145,292,0.0059,0.04348,0,0.25,0.0131,0,0,0.5,120.735,159,9,160,22349.8708,1031,yes
1.05,0.299248,0.070677,199,0.0025,0,0,0.2,0.01,0,0,1,79.3323,73,12,154,30859.3193,59,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,99,99,99,99,0,0,yes
0.237288,0.268085,0.093617,63,0.0012,0,0,0.1667,0.0193,0,0,1,53.3106,29,4,140,46941.9744,1580,yes
0,0,0.54095,0,0.0002,0,0,0.0909,0.0296,0,0,0.3333,137.1764,140,30,191,4271.3826,28,yes
0.194444,0.280899,0.106742,50,0.0068,0,0,1,0.0218,0,0,1,48.2753,22,7,145,75678.339,142,yes
0,0,0.75,0,0.1167,0.13333,0,0.3333,0.0802,0.06667,0,0.1429,73,118,42,118,1362312.333,70497,yes
0.897959,0.175439,0.210526,30,0.0177,0,0,0.25,0.0482,0.16667,0,1,69.6784,69,4,140,80346.2176,8549,yes
0.828512,0.403034,0.049472,611,0.0579,0,0,1,0.0047,0,0,0.5,79.4011,121,3,161,9132.1921,3619,yes
0.642173,0.292035,0.126844,99,0.0155,0,0,0.3333,0.0164,0,0,0.3333,63.5457,26,10,148,73027.355,94097,yes
0.797619,0.512064,0.163539,191,0.0084,0,0,0.6316,0.0152,0,0,0.25,77.9196,102,13,170,12100.6317,12,yes
1.261905,0.323225,0.029635,469,0.0061,0,0,1,0.0042,0,0,1,87.4879,118,2,150,9647.0179,121,yes
1.294118,0.299213,0.228346,152,0.0066,0,0,0.5,0.0359,0,0,0.5,63.9705,73,2,152,96998.2682,151185,yes
0.960265,0.481371,0.139344,646,0.0119,0,0,0.4,0.0155,0,0,0.2727,104.2996,109,8,166,10670.8412,1694,yes
1.582278,0.031447,0.081761,5,0.0039,0,0,0.125,0.0083,0,0,0.1667,93.4151,59,22,152,77337.2342,39292,yes
0.552036,0.177592,0.202622,149,0.0023,0,0,0.3333,0.0489,0.14286,0,1,51.5721,47,2,155,13078.2625,117,yes
1.152104,0.311678,0.130757,379,0.0152,0,0,0.5,0.012,0,0,1,85.2237,73,3,173,40965.2173,10768,yes
1.058338,0.024275,0.935465,41,0.0007,0,0,0.2,0.0962,0.11111,0,0.5,84.2581,69,13,157,7526.3306,3,yes
4.25,0.680973,0.02146,3078,0.0051,0,0,0.5,0.002,0,0,0.5,93.9874,85,1,171,1865.0695,196,yes
0.667812,0.012311,0.98657,22,0.0429,0.05556,0,0.75,0.0812,0.05556,0,0.5,111.9536,134,13,180,1062.2307,5,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,109,109,109,109,0,0,yes
0,0,1,0,0.0447,0.125,0,0.125,0.1128,0.125,0.0909,0.1429,81.3,72,71,107,281044.1111,69,yes
2.014925,0.46709,0.348929,589,0.0134,0,0,0.75,0.0307,0,0,0.5,94.1126,92,1,160,33010.1698,166,yes
0.98506,0.204167,0.260417,98,0.0119,0,0,0.5,0.0309,0,0,1,93.9,136,3,148,111985.6827,9292,yes
1.594937,0.179104,0.164179,132,0.0093,0,0,0.4,0.0181,0,0,0.3333,82.1031,70,6,192,17806.5951,28,yes
0.916327,0.592929,0.6,587,0.016,0.5,0,0.5,0.0549,0.5,0,1,100.5253,48,10,174,11578.9575,11552,yes
0.5,0.340021,0.095037,322,0.0107,0,0,1,0.0087,0,0,0.5,59.2302,112,1,180,7609.1311,101,yes
2.066667,0.135531,0.14652,37,0.0007,0,0,0.125,0.0173,0,0,0.3333,58.967,50,3,295,24363.2316,2492,yes
2.141509,0.68366,0.034922,2682,0.007,0,0,1,0.007,0,0,1,54.2682,33,3,218,4996.7514,55129,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,107,107,107,107,0,0,yes
2.262391,0.491329,0.298555,1700,0.0247,0.16667,0,1,0.0284,0.16667,0,0.5,95.7879,66,3,613,4850.3764,139,yes
0.705674,0.000805,0.999195,1,0,0,0,0,0.052,0.05,0,0.125,138.8494,140,58,156,8296.0355,11,yes
0.773196,0.158929,0.082143,89,0.0033,0,0,0.75,0.015,0,0,0.5,65.1446,31,7,152,20878.6762,21822,yes
0,0,1,0,0.0368,0,0,0.25,0.1101,0.11111,0.0909,0.2,79.3871,73,54,94,98315.3,64,yes
0.410256,0.161905,0.104762,51,0.018,0,0,0.5,0.0286,0,0,1,55.9238,22,11,147,38152.4618,28105,yes
1.793566,0.077381,0.828869,52,0.0059,0,0,1,0.1054,0.14286,0,0.5,74.3795,53,8,149,33622.8227,13595,yes
1.132701,0.133686,0.952349,404,0.0004,0,0,0.1667,0.1054,0.125,0,1,98.9576,69,14,224,7580.9364,137,yes
0.79261,0.000441,0.999117,1,0.0352,0,0,0.75,0.0627,0.04762,0,0.5,125.0847,134,14,155,1136.8583,27,yes
0.750641,0.606154,0.375385,197,0.0096,0,0,0.25,0.0337,0.04348,0,0.3333,76.3692,125,16,144,35175.8981,221,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,101,101,101,101,0,0,yes
0,0,1,0,0.1167,0.11111,0,0.25,0.1317,0.11111,0.1111,0.2,76.2,79,52,87,737586.5,64,yes
0.36755,0.267762,0.215801,505,0.0189,0,0,1,0.0209,0.04762,0,1,51.0684,125,1,153,6234.3751,98,yes
0.909091,0.206186,0.139175,40,0.0071,0.14286,0,0.2857,0.0134,0,0,0.25,67.9845,39,5,140,13485.1295,44,yes
0,0,1,0,0.0784,0.125,0,0.25,0.1163,0.125,0.0909,0.2,79.6129,78,46,95,88988.0333,64,yes
0.834586,0.313901,0.269058,140,0.0065,0,0,0.2857,0.0319,0,0,0.7143,104.3117,105,15,174,120138.618,161955,yes
4.02994,0.383714,0.178285,622,0.0017,0,0,0.25,0.0138,0,0,1,87.2128,79,8,172,14038.9414,698,yes
1.077922,0,0.666667,0,0.0455,0,0,0.2,0.1416,0.16667,0,1,60.4444,66,16,123,634680.2353,398,yes
1.941176,0.200717,0.071685,112,0.0023,0,0,0.1667,0.0087,0,0,0.3333,65.9892,24,5,156,17009.7846,7673,yes
0.472222,0.221477,0.067114,33,0.005,0,0,0.1429,0.0075,0,0,0.2,78.2685,78,11,140,89260.0135,6787,yes
0,0,0.574713,0,0.0475,0,0,1,0.0669,0.06667,0,1,99.8487,104,21,596,5188.7658,7232,yes
0.375,0.189873,0.050633,15,0.0191,0,0,0.5,0.0045,0,0,0.1667,42.5063,18,5,121,59863.3333,60339,yes
0.918161,0.52826,0.223279,1888,0.0059,0,0,0.4,0.0241,0,0,1,92.2308,81,8,158,7775.7134,24,yes
0,0,1,0,0.0576,0,0,0.125,0.1247,0.125,0.1,0.2,73.625,72,49,87,424229,42915,yes
1.322581,0.217391,0.173913,95,0.0028,0,0,0.1667,0.0193,0,0,1,75.3204,75,6,154,24526.1491,2450,yes
0.342857,0.044776,0.208955,3,0.0278,0,0,0.5,0.025,0,0,0.25,31.3582,33,1,137,35567.0455,33414,yes
1.149068,0.656136,0.103998,2347,0.01,0,0,0.3333,0.0136,0,0,1,68.6396,63,2,158,6188.7673,36,yes
0,0,1,0,0.0222,0,0,0.125,0.1005,0.11111,0.0667,0.125,79.0777,77,58,99,88.129,74,yes
1.666667,0.332443,0.179573,498,0.0039,0,0,0.5,0.0201,0,0,1,79.6569,69,3,219,27939.5731,3464,yes
0.787234,0.177305,0.524823,25,0.0586,0,0,0.5,0.0474,0,0,0.5,94.5887,129,5,165,90122.3071,99,yes
0.679487,0.477273,0.081818,105,0.0067,0,0,0.25,0.0078,0,0,0.25,94.4727,74,12,140,50833.4749,7367,yes
1.135135,0.243396,0.064151,129,0.0013,0,0,0.2,0.0073,0,0,0.25,76.7396,43,4,192,36419.5312,1684,yes
0.298755,0.712121,0.015152,94,0.0035,0,0,0.25,0.0025,0,0,0.25,57.5379,60,6,161,35628.0305,296,yes
1.106195,0.145511,0.696594,47,0.1114,0.11111,0,0.4444,0.1024,0.11111,0,0.5,75.7152,73,16,161,6539.7391,15,yes
0,0,1,0,0.0625,0.125,0,0.25,0.1295,0.125,0.0909,0.2,75,75,51,94,574366.4,67,yes
0.764045,0.624113,0.115839,528,0.0121,0,0,0.5,0.016,0,0,0.5,68.2671,74,12,148,10716.8225,871,yes
0.75,0.283784,0.067568,63,0,0,0,0,0.0069,0,0,0.25,55.2162,31,8,150,62599.7376,45468,yes
1.141176,0.16934,0.135472,95,0.0121,0,0,0.5,0.0136,0,0,1,94.2353,101,7,184,17586.1661,2476,yes
1.714286,0.026549,0.433628,3,0.0124,0,0,0.25,0.0313,0,0,0.1667,106.9823,68,42,140,106344.9554,10692,yes
1.086022,0.243134,0.025848,301,0.003,0,0,0.3333,0.0043,0,0,0.5,67.668,25,3,158,10818.5457,8041,yes
1.290301,0.287744,0.683837,162,0.0056,0,0,0.25,0.0477,0.06667,0,0.1667,108.1634,119,30,159,132834.4146,251,yes
1.050098,0.655039,0.044105,3906,0.008,0,0,0.4,0.0036,0,0,0.375,80.8747,135,3,906,1613.3412,83,yes
2.020833,0,1,0,0.0002,0,0,0.0714,0.0967,0.11111,0.0476,0.3333,90.1798,74,31,148,49932.123,16,yes
0.701754,0.24187,0.044715,119,0.0022,0,0,0.3333,0.0038,0,0,0.2,69.9959,39,6,148,50063.4766,22,yes
1.055821,0.846867,0.109233,4109,0.0049,0,0,0.3333,0.0084,0,0,0.5,68.5614,105,1,168,2709.8468,502,yes
0.653951,0.575526,0.085789,2187,0.0057,0.16667,0,0.6667,0.0097,0,0,0.5,74.2895,46,5,160,4871.1658,40,yes
0.654,0.131285,0.505587,47,0.0549,0,0,0.6667,0.0636,0,0,1,91.3296,115,9,160,27379.9076,114,yes
0.296703,0.530201,0.078619,553,0.0012,0,0,0.2222,0.0087,0,0,0.5,68.9453,44,7,150,18793.6305,21391,yes
0.793103,0.375407,0.046417,461,0.01,0.4,0,1,0.0068,0,0,0.5,77.7622,43,2,175,9315.9967,380,yes
0.989941,0.403741,0.657391,885,0.0107,0.1,0,0.5,0.0684,0.1,0,1,89.8558,81,4,156,5630.0128,600,yes
0.366667,0,0.272727,0,0.0696,0.04762,0,0.2,0.029,0,0,0.125,82.5455,142,22,142,14.5,5,yes
0.090909,0.029703,0.346535,3,0.0597,0,0,0.3333,0.0487,0,0,0.2,68.1188,32,13,148,2604.37,23,yes
0,0,1,0,0.0168,0,0,0.0667,0.0558,0.04762,0.0435,0.0714,120.8704,129,105,143,614.0755,538,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,105,105,105,105,0,0,yes
0.687243,0.244898,0.040816,48,0.0122,0,0,1,0.0126,0,0,1,72.8827,91,7,165,18160.7282,818,yes
1.03626,0.391681,0.117471,1177,0.0042,0,0,0.4,0.0111,0,0,1,83.3278,70,1,155,13873.221,9519,yes
1.666667,0.072727,0.036364,4,0,0,0,0,0.0022,0,0,0.0625,115.4909,130,23,140,547251.4815,6789,yes
0,0,1,0,0.0557,0,0,0.25,0.1135,0.1,0.1,0.2,78.9032,80,57,92,100855.2,66,yes
0.471264,0.012903,0.987097,2,0.0748,0,0,0.2727,0.085,0.14286,0,0.1429,97.2065,61,15,145,11078.6818,45,yes
0,0,0.8,0,0.1604,0.25,0,0.3333,0.1938,0.25,0,0.5,49.25,41,2,140,6160.3924,5624,yes
0,0,1,0,0.059,0.11111,0,0.125,0.1181,0.11111,0.1111,0.125,83.25,80,70,110,824798.6667,4,yes
0.812287,0.495669,0.110734,1316,0.0024,0,0,0.3333,0.0081,0,0,0.6667,114.4753,132,7,172,5466.0565,590,yes
0.85022,0.471338,0.253503,370,0.0285,0,0,0.9167,0.0287,0,0,1,80.2217,132,11,160,19235.051,280,yes
1.405941,0.089286,0.702381,15,0.0166,0,0,0.2667,0.0841,0,0,1,86.3631,58,23,154,55124.9641,1339,yes
1.09434,0.169643,0.258929,76,0.0106,0,0,0.75,0.0382,0,0,1,64.9777,40,4,140,51267.1275,7933,yes
0.797872,0.684669,0.085366,393,0.0047,0,0,0.5,0.0119,0,0,0.3333,53.5192,138,5,154,12188.8185,315,yes
0.1,0.029412,0.235294,1,0.1005,0.2,0,0.3333,0.0309,0,0,0.1667,67.4412,27,19,156,1467.7273,5,yes
1.27,0.448571,0.022857,157,0.0048,0,0,0.1667,0.0019,0,0,0.125,97.5714,105,4,144,24595.5387,75489,yes
0.578947,0,0.285714,0,0.0397,0,0,0.1667,0.0397,0,0,0.1667,36.5714,8,8,80,764890.3333,955577,yes
0.45625,0.055556,0.444444,5,0.0038,0,0,0.25,0.0482,0.07143,0,0.3333,78.5444,102,15,147,145054.3371,336986,yes
0.823529,0.082873,0.519337,15,0.018,0,0,0.25,0.0418,0,0,0.2,84.9282,62,8,144,50637.95,1200,yes
1.493007,0.293663,0.140649,190,0.0065,0,0,0.25,0.0203,0,0,1,71.4328,27,5,183,90669.13,69503,yes
1,0.186047,0.139535,8,0,0,0,0,0.0268,0,0,0.25,55.4884,31,15,140,37237.5238,32,yes
1.47619,0.077295,0.144928,16,0,0,0,0,0.0335,0,0,1,40.5652,27,5,148,68136.4757,75905,yes
2.822222,0.456304,0.177452,684,0.0126,0,0,1,0.0226,0.11111,0,1,65.7865,82,2,162,4517.6435,66,yes
0.818815,0.107327,0.535604,104,0.0095,0.125,0,0.5,0.0579,0,0,1,93.1135,72,7,220,9137.3285,4735,yes
0.735632,0.733333,0.062366,341,0.0202,0.33333,0,1,0.0057,0,0,0.375,79.4086,30,13,148,19596.4634,4797,yes
1.411765,0.641304,0.145161,1829,0.0183,0,0,1,0.0211,0.07143,0,1,68.182,102,2,177,8281.4402,803,yes
0,0,1,0,0.0782,0.11111,0,0.25,0.1099,0.11111,0.0909,0.125,80.1667,77,72,92,66.6207,70,yes
0.337209,0.041199,0.82397,11,0.0033,0,0,0.25,0.05,0,0,0.1667,115.9101,43,23,150,14838.0226,381,yes
1.065789,0.39795,0.161696,854,0.0013,0,0,0.25,0.0166,0,0,1,107.8607,31,2,183,12988.1445,6264,yes
0.454545,0.102564,0.512821,4,0.0184,0.14286,0,0.1429,0.0457,0.14286,0,0.1429,90.5128,53,33,144,58770.7368,1160,yes
0,0,1,0,0.0762,0,0,0.25,0.1159,0.1,0.0833,0.2,78.2581,83,52,92,100840.5333,64,yes
0.473684,0.162072,0.550543,388,0.014,0,0,0.625,0.0511,0,0,0.5,98.5038,122,8,276,7680.5424,1131,yes
2.172414,0.593975,0.045187,1814,0.0098,0.08333,0,1,0.0057,0,0,1,69.4984,72,3,163,3639.9168,30181,yes
0,0,0.813182,0,0,0,0,0,0.1229,0,0,0.25,47.3247,41,1,91,770.3804,286,yes
1.369565,0.480831,0.054313,301,0.0045,0,0,0.2,0.004,0,0,0.1667,94.0767,90,3,175,6403.8224,3653,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,107,107,107,107,0,0,yes
3.795918,0.703182,0.035303,4641,0.0148,0,0,1,0.0059,0,0,1,79.7395,117,2,190,1143.092,59,yes
0.932432,0.125,0.260417,12,0.024,0,0,0.5,0.0253,0,0,0.1667,82.9375,68,9,156,291787.6,193659,yes
0.807339,0.193493,0.109018,339,0.0043,0,0,0.5,0.0145,0,0,1,72.0479,131,5,150,13009.5146,1564,yes
1.516484,0.535484,0.019851,1079,0.0066,0,0,0.5,0.0017,0,0,0.5,72.6799,36,7,152,5958.9047,278,yes
1.243902,0.12,0.24,12,0.0071,0,0,0.1667,0.0279,0,0,0.3333,68.26,92,10,137,128218.4747,35240,yes
1.016529,0.285526,0.232895,217,0.0514,0,0,0.5,0.0256,0,0,0.5,94.4092,75,14,157,76095.7431,19852,yes
0.392523,0,0.166667,0,0.0104,0,0,0.0625,0.0104,0,0,0.0625,58.6667,52,28,107,966690.6,496595,yes
0.78,0.159156,0.083413,166,0.0129,0,0,1,0.0105,0,0,0.5,59.7037,63,2,224,12438.7793,159,yes
0,0,1,0,0.0556,0,0,0.25,0.1135,0.125,0.0909,0.2,78.1935,70,60,90,88874.5667,65,yes
0.298643,0.055046,0.518349,12,0.0181,0,0,1,0.0623,0,0,0.5,62.5046,24,9,135,49792.2166,43336,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,111,111,111,111,0,0,yes
1.0125,0.618796,0.059134,586,0.0012,0,0,0.25,0.0081,0,0,0.5,67.8501,117,5,171,12272.3636,102,yes
0.598039,0.269168,0.268352,330,0.0167,0,0,0.5,0.0259,0.05556,0,1,100.606,133,4,168,26170.6702,331,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,104,104,104,104,0,0,yes
1.814815,0.363452,0.043655,358,0.0031,0,0,0.25,0.0039,0,0,0.3333,90.4518,136,6,159,18898.8699,25787,yes
1.577181,0.024173,0.970738,19,0.0361,0,0,0.125,0.1131,0.11111,0,0.125,75.9237,75,20,144,12652.5745,3601,yes
1.029851,0.391813,0.210526,134,0.0027,0,0,0.5,0.0229,0,0,0.3333,90.4561,81,14,142,31914.9677,187,yes
0.574949,0.258503,0.278912,114,0.0011,0,0,0.1429,0.0398,0,0,0.5,80.839,28,11,155,50036.0386,25548,yes
0,0,1,0,0,0,0,0,0.056,0.0625,0.0435,0.0714,121.4545,110,91,158,31957.1395,73,yes
0.989621,0.337449,0.186214,328,0.035,0,0,0.3333,0.0154,0,0,1,101.5967,138,17,168,13528.7467,60923,yes
0.839286,0.366003,0.06585,239,0.0185,0,0,0.3333,0.0128,0,0,1,68.1838,136,4,143,24933.2791,456,yes
2.984848,0.674801,0.116446,2544,0.0067,0,0,1,0.0192,0.33333,0,1,59.6207,39,4,248,12081.073,2490,yes
0.71174,0.018038,0.521984,16,0.0272,0,0,0.3333,0.0733,0.07143,0,0.5,61.0699,83,14,140,8954.8499,1438,yes
4.315,0.000492,0.991634,1,0.0006,0,0,0.1053,0.0613,0.05556,0,0.5,158.8716,140,36,910,24796.4318,16139,yes
0.465347,0.311377,0.173653,52,0.0053,0,0,0.3333,0.0228,0,0,0.5,58.4491,88,5,142,58818.4277,8756,yes
0.045455,0.05036,0.330935,7,0.0633,0.08333,0,1,0.044,0,0,0.2,74.0504,79,17,144,1731.4348,36,yes
0.450867,0.119028,0.261538,147,0.0019,0,0,0.5,0.024,0,0,1,98.4243,136,4,174,28926.812,15698,yes
0.419244,0.393977,0.203262,314,0.0011,0,0,0.25,0.0346,0,0,1,69.5044,102,2,150,8841.8178,1570,yes
0.846154,0.451356,0.038278,283,0.0005,0,0,0.1429,0.0048,0,0,0.3333,75.0574,41,6,160,52699.5527,6864,yes
7.35,0,0.982124,0,0.0003,0,0,0.1667,0.1096,0.1,0,0.5,76.6257,78,18,127,491.2009,436,yes
0.830645,0.04,0.352,5,0.0049,0,0,0.1429,0.0283,0.2,0,0.25,104.024,59,14,154,121759.1129,7151,yes
0,0,1,0,0.0444,0.11111,0,0.1111,0.1117,0.11111,0.1,0.125,85.8,81,77,113,618573,65,yes
0.348974,0.434263,0.067729,109,0.0021,0,0,0.1667,0.0064,0,0,0.5,83.7371,91,8,148,172200.316,8788,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,105,105,105,105,0,0,yes
0.954545,0.108571,0.342857,19,0.0193,0,0,1,0.0727,0.33333,0,1,66.6457,35,16,159,64606.3218,273,yes
0.589286,0,1,0,0,0,0,0,0.1467,0.16667,0.0625,0.3333,57.8053,49,33,108,21377.5467,7403,yes
0.790123,0.385405,0.378563,338,0.0946,0.83333,0,1,0.0287,0,0,0.3333,96.2132,135,2,180,6292.3961,25,yes
0.984,0.42,0.123333,126,0.0019,0,0,0.2,0.0105,0,0,0.25,100.8567,140,7,148,89021.3813,88024,yes
0.769231,0.105263,0.473684,2,0.0152,0,0,0.1429,0.0682,0.25,0,0.3333,71.5789,36,31,140,359805.3333,480523,yes
3.52381,0.445167,0.220959,1096,0.0082,0,0,0.5,0.0295,0,0,1,84.0938,74,4,185,8674.1975,1122,yes
0.510337,0.649837,0.067199,1789,0.0054,0,0,1,0.0149,0,0,1,70.8932,43,2,159,5900.7544,26,yes
1.333333,0.145833,0.060606,77,0.0002,0,0,0.1111,0.0065,0,0,0.3333,67.2936,47,4,140,36478.8197,1003,yes
